"NAME","LATITUDE","LONGITUDE","CityName"
"Kilometro 2 La Venturosa - Las Varas",6.15072,-68.776969,"Puerto Carreño"
"Kilometro 3 La Venturosa - Las Varas",6.147794,-68.770739,"Puerto Carreño"
"Kilometro 4 La Venturosa - Las Varas",6.149428,-68.758582,"Puerto Carreño"
"Kilometro 5 La Venturosa - Las Varas",6.153115,-68.749485,"Puerto Carreño"
"Kilometro 6 La Venturosa - Las Varas",6.155167,-68.744209,"Puerto Carreño"
"Kilometro 7 La Venturosa - Las Varas",6.15703,-68.734041,"Puerto Carreño"
"Kilometro 8 La Venturosa - Las Varas",6.153875,-68.723605,"Puerto Carreño"
"Kilometro 9 La Venturosa - Las Varas",6.152127,-68.713895,"Puerto Carreño"
"Kilometro 10 La Venturosa - Las Varas",6.154255,-68.706976,"Puerto Carreño"
"Kilometro 11 La Venturosa - Las Varas",6.152545,-68.698757,"Puerto Carreño"
"Kilometro 12 La Venturosa - Las Varas",6.143727,-68.694782,"Puerto Carreño"
"Kilometro 13 La Venturosa - Las Varas",6.135594,-68.690921,"Puerto Carreño"
"Kilometro 14 La Venturosa - Las Varas",6.130083,-68.684461,"Puerto Carreño"
"Kilometro 15 La Venturosa - Las Varas",6.130463,-68.676701,"Puerto Carreño"
"Kilometro 16 La Venturosa - Las Varas",6.131233,-68.666991,"Puerto Carreño"
"Kilometro 17 La Venturosa - Las Varas",6.130235,-68.657129,"Puerto Carreño"
"Kilometro 18 La Venturosa - Las Varas",6.126206,-68.647573,"Puerto Carreño"
"Kilometro 19 La Venturosa - Las Varas",6.122557,-68.640654,"Puerto Carreño"
"Kilometro 20 La Venturosa - Las Varas",6.121683,-68.631517,"Puerto Carreño"
"Kilometro 21 La Venturosa - Las Varas",6.123849,-68.625325,"Puerto Carreño"
"Kilometro 22 La Venturosa - Las Varas",6.127726,-68.619667,"Puerto Carreño"
"Kilometro 23 La Venturosa - Las Varas",6.133959,-68.611257,"Puerto Carreño"
"Kilometro 24 La Venturosa - Las Varas",6.142625,-68.603918,"Puerto Carreño"
"Kilometro 25 La Venturosa - Las Varas",6.148858,-68.601471,"Puerto Carreño"
"Kilometro 26 La Venturosa - Las Varas",6.15874,-68.594438,"Puerto Carreño"
"Kilometro 27 La Venturosa - Las Varas",6.163985,-68.587327,"Puerto Carreño"
"Kilometro 28 La Venturosa - Las Varas",6.165328,-68.579933,"Puerto Carreño"
"Kilometro 29 La Venturosa - Las Varas",6.164365,-68.57066,""
"Kilometro 30 La Venturosa - Las Varas",6.16067,-68.562942,""
"Kilometro 31 La Venturosa - Las Varas",6.158436,-68.55881,""
"Kilometro 32 La Venturosa - Las Varas",6.152659,-68.547342,""
"Kilometro 33 La Venturosa - Las Varas",6.151899,-68.540462,""
"Kilometro 34 La Venturosa - Las Varas",6.155053,-68.52928,""
"Kilometro 33 Las Varas - La Venturosa",6.161438,-68.518042,""
"Kilometro 32 Las Varas - La Venturosa",6.163605,-68.513034,""
"Kilometro 31 Las Varas - La Venturosa",6.164593,-68.505695,""
"Kilometro 30 Las Varas - La Venturosa",6.17018,-68.497323,""
"Kilometro 29 Las Varas - La Venturosa",6.176376,-68.494991,""
"Kilometro 28 Las Varas - La Venturosa",6.182456,-68.490213,""
"Kilometro 27 Las Varas - La Venturosa",6.187244,-68.480732,""
"Kilometro 26 Las Varas - La Venturosa",6.187662,-68.472093,""
"Kilometro 25 Las Varas - La Venturosa",6.186028,-68.460931,""
"Kilometro 24 Las Varas - La Venturosa",6.185268,-68.449425,"Puerto Carreño"
"Kilometro 23 Las Varas - La Venturosa",6.18473,-68.443482,"Puerto Carreño"
"Kilometro 22 Las Varas - La Venturosa",6.183976,-68.434326,"Puerto Carreño"
"Kilometro 21 Las Varas - La Venturosa",6.182456,-68.422705,""
"Kilometro 20 Las Varas - La Venturosa",6.18352,-68.417354,""
"Kilometro 19 Las Varas - La Venturosa",6.180327,-68.405733,"Puerto Carreño"
"Kilometro 18 Las Varas - La Venturosa",6.176223,-68.3961,"Puerto Carreño"
"Kilometro 17 Las Varas - La Venturosa",6.175615,-68.389525,"Puerto Carreño"
"Kilometro 16 Las Varas - La Venturosa",6.175007,-68.378974,""
"Kilometro 15 Las Varas - La Venturosa",6.175919,-68.372322,""
"Kilometro 14 Las Varas - La Venturosa",6.180176,-68.365251,""
"Kilometro 13 Las Varas - La Venturosa",6.181126,-68.356458,""
"Kilometro 12 Las Varas - La Venturosa",6.180328,-68.34629,""
"Kilometro 11 Las Varas - La Venturosa",6.17801,-68.3383,""
"Kilometro 10 Las Varas - La Venturosa",6.173943,-68.333064,""
"Kilometro 9 Las Varas - La Venturosa",6.165696,-68.329279,"Puerto Carreño"
"Kilometro 8 Las Varas - La Venturosa",6.161858,-68.31999,"Puerto Carreño"
"Kilometro 7 Las Varas - La Venturosa",6.16011,-68.308789,"Puerto Carreño"
"Kilometro 6 Las Varas - La Venturosa",6.159502,-68.2995,"Puerto Carreño"
"Kilometro 5 Las Varas - La Venturosa",6.160414,-68.292849,"Puerto Carreño"
"Kilometro 4 Las Varas - La Venturosa",6.160908,-68.285624,"Puerto Carreño"
"Kilometro 3 Las Varas - La Venturosa",6.162352,-68.27515,"Puerto Carreño"
"Kilometro 2 Las Varas - La Venturosa",6.16429,-68.262497,"Puerto Carreño"
"Kilometro 1 Las Varas - La Venturosa",6.170447,-68.256228,"Puerto Carreño"
"Kilometro 1 Las Varas - San Carlos",6.175539,-68.253094,"Puerto Carreño"
"Kilometro 2 Las Varas - San Carlos",6.182266,-68.24992,"Puerto Carreño"
"Kilometro 3 Las Varas - San Carlos",6.191539,-68.245888,"Puerto Carreño"
"Kilometro 4 Las Varas - San Carlos",6.199406,-68.242123,"Puerto Carreño"
"Kilometro 5 Las Varas - San Carlos",6.202864,-68.231955,"Puerto Carreño"
"Kilometro 6 Las Varas - San Carlos",6.205829,-68.223659,"Puerto Carreño"
"Kilometro 7 Las Varas - San Carlos",6.208071,-68.215976,"Puerto Carreño"
"Kilometro 8 Las Varas - San Carlos",6.211491,-68.204278,"Puerto Carreño"
"Kilometro 9 Las Varas - San Carlos",6.211948,-68.195869,""
"Kilometro 10 Las Varas - San Carlos",6.213468,-68.187382,""
"Kilometro 11 Las Varas - San Carlos",6.2159,-68.179661,""
"Kilometro 12 Las Varas - San Carlos",6.220612,-68.172321,""
"Kilometro 13 Las Varas - San Carlos",6.225629,-68.166511,""
"Kilometro 14 Las Varas - San Carlos",6.230189,-68.161923,""
"Kilometro 15 Las Varas - San Carlos",6.232317,-68.151449,""
"Kilometro 16 Las Varas - San Carlos",6.230493,-68.13807,"Puerto Carreño"
"Kilometro 17 Las Varas - San Carlos",6.231253,-68.12859,"Puerto Carreño"
"Kilometro 18 Las Varas - San Carlos",6.229733,-68.118957,"Puerto Carreño"
"Kilometro 19 Las Varas - San Carlos",6.22847,-68.114344,"Puerto Carreño"
"Kilometro 20 Las Varas - San Carlos",6.226845,-68.108406,"Puerto Carreño"
"Kilometro 21 Las Varas - San Carlos",6.224717,-68.096632,"Puerto Carreño"
"Kilometro 22 Las Varas - San Carlos",6.225173,-68.088223,""
"Kilometro 23 Las Varas - San Carlos",6.227149,-68.082412,""
"Kilometro 24 Las Varas - San Carlos",6.228973,-68.070486,""
"Kilometro 25 Las Varas - San Carlos",6.221221,-68.060394,""
"Kilometro 26 Las Varas - San Carlos",6.215596,-68.058406,""
"Kilometro 27 Las Varas - San Carlos",6.207159,-68.054277,"Puerto Carreño"
"Kilometro 28 Las Varas - San Carlos",6.201307,-68.048008,"Puerto Carreño"
"Kilometro 29 Las Varas - San Carlos",6.198266,-68.042351,"Puerto Carreño"
"Kilometro 30 Las Varas - San Carlos",6.194618,-68.034553,"Puerto Carreño"
"Kilometro 31 Las Varas - San Carlos",6.193706,-68.027825,"Puerto Carreño"
"Kilometro 30 San Carlos - Las Varas",6.197886,-68.016739,"Puerto Carreño"
"Kilometro 29 San Carlos - Las Varas",6.202979,-68.006876,"Puerto Carreño"
"Kilometro 28 San Carlos - Las Varas",6.205867,-67.998773,""
"Kilometro 27 San Carlos - Las Varas",6.205867,-67.990975,""
"Kilometro 26 San Carlos - Las Varas",6.204271,-67.981188,""
"Kilometro 25 San Carlos - Las Varas",6.206399,-67.973161,""
"Kilometro 24 San Carlos - Las Varas",6.213316,-67.966357,""
"Kilometro 23 San Carlos - Las Varas",6.217268,-67.964063,""
"Kilometro 22 San Carlos - Las Varas",6.225933,-67.955347,""
"Kilometro 21 San Carlos - Las Varas",6.22943,-67.946326,""
"Kilometro 20 San Carlos - Las Varas",6.23239,-67.93853,""
"Kilometro 19 San Carlos - Las Varas",6.234598,-67.932717,""
"Kilometro 18 San Carlos - Las Varas",6.240027,-67.922178,""
"Kilometro 17 San Carlos - Las Varas",6.243263,-67.915897,""
"Kilometro 16 San Carlos - Las Varas",6.249799,-67.905806,""
"Kilometro 15 San Carlos - Las Varas",6.252688,-67.901371,""
"Kilometro 14 San Carlos - Las Varas",6.262265,-67.898772,""
"Kilometro 13 San Carlos - Las Varas",6.272069,-67.898542,""
"Kilometro 12 San Carlos - Las Varas",6.279746,-67.895255,""
"Kilometro 11 San Carlos - Las Varas",6.283532,-67.88564,""
"Kilometro 10 San Carlos - Las Varas",6.286511,-67.876677,""
"Kilometro 9 San Carlos - Las Varas",6.288353,-67.868261,""
"Kilometro 8 San Carlos - Las Varas",6.289475,-67.863145,""
"Kilometro 7 San Carlos - Las Varas",6.294188,-67.850759,""
"Kilometro 6 San Carlos - Las Varas",6.299597,-67.844149,""
"Kilometro 5 San Carlos - Las Varas",6.30794,-67.835277,""
"Kilometro 4 San Carlos - Las Varas",6.312803,-67.831913,""
"Kilometro 3 San Carlos - Las Varas",6.319262,-67.827708,""
"Kilometro 2 San Carlos - Las Varas",6.326519,-67.822357,""
"Kilometro 1 San Carlos - Las Varas",6.327621,-67.812494,""
"Kilometro 1 San Carlos - Puerto Carreno",6.324999,-67.806034,""
"Kilometro 2 San Carlos - Puerto Carreno",6.32044,-67.798044,""
"Kilometro 3 San Carlos - Puerto Carreno",6.316983,-67.791546,""
"Kilometro 4 San Carlos - Puerto Carreno",6.310523,-67.779772,"Puerto Carreño"
"Kilometro 5 San Carlos - Puerto Carreno",6.307978,-67.771668,""
"Kilometro 6 San Carlos - Puerto Carreno",6.304824,-67.764253,""
"Kilometro 7 San Carlos - Puerto Carreno",6.297719,-67.757983,""
"Kilometro 8 San Carlos - Puerto Carreno",6.29335,-67.749688,"Puerto Carreño"
"Kilometro 9 San Carlos - Puerto Carreno",6.292666,-67.743152,"Puerto Carreño"
"Kilometro 10 San Carlos - Puerto Carreno",6.293958,-67.732601,""
"Kilometro 11 San Carlos - Puerto Carreno",6.298669,-67.724726,""
"Kilometro 12 San Carlos - Puerto Carreno",6.302469,-67.719681,""
"Kilometro 13 San Carlos - Puerto Carreno",6.300949,-67.710506,""
"Kilometro 14 San Carlos - Puerto Carreno",6.298517,-67.700567,""
"Kilometro 15 San Carlos - Puerto Carreno",6.29335,-67.691546,"Puerto Carreño"
"Kilometro 16 San Carlos - Puerto Carreno",6.291222,-67.681454,"Puerto Carreño"
"Kilometro 17 San Carlos - Puerto Carreno",6.291497,-67.675223,"Puerto Carreño"
"Kilometro 18 San Carlos - Puerto Carreno",6.291982,-67.664252,"Puerto Carreño"
"Kilometro 19 San Carlos - Puerto Carreno",6.29031,-67.65783,"Puerto Carreño"
"Kilometro 20 San Carlos - Puerto Carreno",6.287726,-67.647356,"Puerto Carreño"
"Kilometro 21 San Carlos - Puerto Carreno",6.287194,-67.638258,"Puerto Carreño"
"Kilometro 22 San Carlos - Puerto Carreno",6.289778,-67.630612,"Puerto Carreño"
"Kilometro 23 San Carlos - Puerto Carreno",6.29107,-67.617768,""
"Kilometro 24 San Carlos - Puerto Carreno",6.291678,-67.611958,""
"Kilometro 23 Puerto Carreno - San Carlos",6.28803,-67.605536,""
"Kilometro 22 Puerto Carreno - San Carlos",6.282711,-67.598808,"Puerto Carreño"
"Kilometro 21 Puerto Carreno - San Carlos",6.279332,-67.589602,"Puerto Carreño"
"Kilometro 20 Puerto Carreno - San Carlos",6.277695,-67.583976,""
"Kilometro 19 Puerto Carreno - San Carlos",6.277544,-67.575566,""
"Kilometro 18 Puerto Carreno - San Carlos",6.27116,-67.567156,"Puerto Carreño"
"Kilometro 17 Puerto Carreno - San Carlos",6.264548,-67.560199,"Puerto Carreño"
"Kilometro 16 Puerto Carreno - San Carlos",6.261889,-67.553701,"Puerto Carreño"
"Kilometro 15 Puerto Carreno - San Carlos",6.259533,-67.54208,"Puerto Carreño"
"Kilometro 14 Puerto Carreno - San Carlos",6.255809,-67.534588,""
"Kilometro 13 Puerto Carreno - San Carlos",6.251098,-67.525108,""
"Kilometro 12 Puerto Carreno - San Carlos",6.245018,-67.515933,""
"Kilometro 11 Puerto Carreno - San Carlos",6.241371,-67.510887,""
"Kilometro 10 Puerto Carreno - San Carlos",6.237951,-67.501254,""
"Kilometro 9 Puerto Carreno - San Carlos",6.232315,-67.495104,""
"Kilometro 8 Puerto Carreno - San Carlos",6.224045,-67.487798,""
"Kilometro 7 Puerto Carreno - San Carlos",6.21599,-67.4826,"Puerto Carreño"
"Kilometro 6 Puerto Carreno - San Carlos",6.210063,-67.476025,""
"Kilometro 5 Puerto Carreno - San Carlos",6.203679,-67.468074,""
"Kilometro 4 Puerto Carreno - San Carlos",6.200032,-67.462492,""
"Kilometro 3 Puerto Carreno - San Carlos",6.194484,-67.460352,""
"Kilometro 2 Puerto Carreno - San Carlos",6.186885,-67.467232,"Puerto Carreño"
"Kilometro 1 Puerto Carreno - San Carlos",6.18401,-67.472014,"Puerto Carreño"
"Via Loma Pelada",8.552211,-75.355418,"Pueblo Nuevo"
"San Roque",8.380997,-75.437114,"Planeta Rica"
"Via Pamplona",8.355721,-75.499214,"Planeta Rica"
"Kilometro 1 Sincelejo - Las Huertas",9.322375,-75.446079,"Sincelejo"
"Kilometro 2 Sincelejo - Las Huertas",9.314435,-75.448805,"Sincelejo"
"Kilometro 3 Sincelejo - Las Huertas",9.30784,-75.454691,"Sincelejo"
"Kilometro 4 Sincelejo - Las Huertas",9.302364,-75.464149,"Sincelejo"
"Kilometro 5 Sincelejo - Las Huertas",9.29727,-75.466055,"Sincelejo"
"Kilometro 5 Las Huertas - Sincelejo",9.290221,-75.463256,"Sincelejo"
"Kilometro 4 Las Huertas - Sincelejo",9.290412,-75.471941,"Sincelejo"
"Kilometro 3 Las Huertas - Sincelejo",9.293269,-75.484584,"Sincelejo"
"Kilometro 2 Las Huertas - Sincelejo",9.290221,-75.492111,"Sincelejo"
"Kilometro 1 Las Huertas - Sincelejo",9.286316,-75.497322,"Sincelejo"
"Via Las Huertas - Flechas",9.281077,-75.501568,"Sincelejo"
"Via Las Huertas - Flechas",9.272504,-75.506586,"San Andres De Sotavento"
"Via Las Huertas - Flechas",9.263648,-75.510156,"San Andres De Sotavento"
"Via Las Huertas - Flechas",9.259837,-75.514788,"San Andres De Sotavento"
"Via Las Huertas - Flechas",9.258694,-75.523087,"San Andres De Sotavento"
"Via Flechas - Los Vidales",9.254313,-75.532641,"San Andres De Sotavento"
"Via Flechas - Los Vidales",9.24412,-75.533557,"San Andres De Sotavento"
"Via Flechas - Los Vidales",9.236214,-75.532062,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.230261,-75.530807,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.221021,-75.533147,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.214294,-75.537273,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.20804,-75.53283,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.20023,-75.52916,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.18955,-75.52335,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.184585,-75.519825,"San Andres De Sotavento"
"Via Los Vidales - Via San Andres Sotavento",9.17974,-75.51215,"San Andres De Sotavento"
"Kilometro 3 San Andres Sotavento - Sincelejo",9.17118,-75.51152,"San Andres De Sotavento"
"Kilometro 2 San Andres Sotavento - Sincelejo",9.16557,-75.510935,"San Andres De Sotavento"
"Kilometro 1 San Andres Sotavento - Sincelejo",9.15607,-75.5102,"San Andres De Sotavento"
"Kilometro 1 Chinu - Nuevo Oriente",9.104743,-75.374904,"Chinu"
"Kilometro 2 Chinu - Nuevo Oriente",9.104486,-75.366049,"Chinu"
"Kilometro 3 Chinu - Nuevo Oriente",9.107701,-75.354069,"Chinu"
"Kilometro 4 Chinu - Nuevo Oriente",9.109501,-75.34873,"Chinu"
"Kilometro 5 Chinu - Nuevo Oriente",9.108086,-75.338052,"Chinu"
"Kilometro 5 Nuevo Oriente - Chinu",9.104872,-75.330629,"Chinu"
"Kilometro 4 Nuevo Oriente - Chinu",9.099536,-75.324639,"Chinu"
"Kilometro 3 Nuevo Oriente - Chinu",9.093428,-75.317607,"Chinu"
"Kilometro 2 Nuevo Oriente - Chinu",9.089699,-75.310445,"Chinu"
"Kilometro 1 Nuevo Oriente - Chinu",9.088992,-75.303673,"Chinu"
"Kilometro 1 Martinez - San Carlos",8.87987,-75.74363,"Cerete"
"Kilometro 2 Martinez - San Carlos",8.875078,-75.742272,"Cerete"
"Kilometro 3 Martinez - San Carlos",8.866666,-75.739328,"Cerete"
"Kilometro 4 Martinez - San Carlos",8.860456,-75.737975,"San Carlos"
"Kilometro 5 Martinez - San Carlos",8.848903,-75.733838,"San Carlos"
"Kilometro 6 Martinez - San Carlos",8.843085,-75.733599,"San Carlos"
"Kilometro 6 San Carlos - Martinez",8.835143,-75.727951,"San Carlos"
"Kilometro 5 San Carlos - Martinez",8.829953,-75.720153,"San Carlos"
"Kilometro 4 San Carlos - Martinez",8.827437,-75.717766,"San Carlos"
"Kilometro 3 San Carlos - Martinez",8.822011,-75.708139,"San Carlos"
"Kilometro 2 San Carlos - Martinez",8.811553,-75.700262,"San Carlos"
"Kilometro 1 San Carlos - Martinez",8.80369,-75.696921,"San Carlos"
"Kilometro 1 San Carlos - El Sabanal",8.797085,-75.69883,"San Carlos"
"Kilometro 2 San Carlos - El Sabanal",8.797242,-75.705275,"San Carlos"
"Kilometro 3 San Carlos - El Sabanal",8.798972,-75.710924,"San Carlos"
"Kilometro 4 San Carlos - El Sabanal",8.792525,-75.717448,"San Carlos"
"Kilometro 5 San Carlos - El Sabanal",8.787964,-75.723018,"San Carlos"
"Kilometro 6 San Carlos - El Sabanal",8.778764,-75.734474,"San Carlos"
"Kilometro 7 San Carlos - El Sabanal",8.77271,-75.743386,"San Carlos"
"Kilometro 7 El Sabanal - San Carlos",8.772002,-75.748398,"San Carlos"
"Kilometro 6 El Sabanal - San Carlos",8.776405,-75.755399,"San Carlos"
"Kilometro 5 El Sabanal - San Carlos",8.772237,-75.761367,"San Carlos"
"Kilometro 4 El Sabanal - San Carlos",8.770586,-75.770676,"San Carlos"
"Kilometro 3 El Sabanal - San Carlos",8.771137,-75.783485,"San Carlos"
"Kilometro 2 El Sabanal - San Carlos",8.775068,-75.789134,"San Carlos"
"Kilometro 1 El Sabanal - San Carlos",8.775855,-75.796136,"Monteria"
"Via Monteria - El Sabanal",8.780298,-75.804251,"Monteria"
"Via Monteria - El Sabanal",8.778175,-75.809821,"Monteria"
"Via Monteria - El Sabanal",8.773476,-75.818075,"Monteria"
"Via Monteria - El Sabanal",8.76984,-75.830069,"Monteria"
"Kilometro 3 Villanueva - Molinillo",8.357591,-76.140152,"Valencia"
"Kilometro 4 Villanueva - Molinillo",8.363974,-76.14434,"Valencia"
"Kilometro 5 Villanueva - Molinillo",8.367597,-76.150874,"Valencia"
"Kilometro 6 Villanueva - Molinillo",8.37501,-76.154029,"Valencia"
"Kilometro 7 Villanueva - Molinillo",8.381419,-76.158873,"Valencia"
"Kilometro 8 Villanueva - Molinillo",8.382868,-76.165859,"Valencia"
"Kilometro 9 Villanueva - Molinillo",8.392845,-76.167887,"Monteria"
"Kilometro 10 Villanueva - Molinillo",8.390504,-76.175942,"Valencia"
"Kilometro 11 Villanueva - Molinillo",8.390281,-76.186025,"Valencia"
"Kilometro 12 Villanueva - Molinillo",8.388553,-76.192954,"Valencia"
"Kilometro 13 Villanueva - Molinillo",8.39173,-76.198193,"San Pedro De Uraba"
"Kilometro 12 Molinillo - Villanueva",8.398974,-76.209233,"San Pedro De Uraba"
"Kilometro 11 Molinillo - Villanueva",8.402095,-76.214866,"San Pedro De Uraba"
"Kilometro 10 Molinillo - Villanueva",8.398082,-76.225006,"San Pedro De Uraba"
"Kilometro 9 Molinillo - Villanueva",8.392954,-76.23199,"San Pedro De Uraba"
"Kilometro 8 Molinillo - Villanueva",8.389053,-76.239417,"San Pedro De Uraba"
"Kilometro 7 Molinillo - Villanueva",8.384483,-76.245961,"San Pedro De Uraba"
"Kilometro 6 Molinillo - Villanueva",8.377573,-76.253847,"San Pedro De Uraba"
"Kilometro 5 Molinillo - Villanueva",8.376681,-76.26286,"San Pedro De Uraba"
"Kilometro 4 Molinillo - Villanueva",8.375344,-76.268718,"San Pedro De Uraba"
"Kilometro 3 Molinillo - Villanueva",8.379133,-76.277506,"San Pedro De Uraba"
"Kilometro 2 Molinillo - Villanueva",8.373337,-76.285617,"San Pedro De Uraba"
"Kilometro 1 Molinillo - Villanueva",8.369102,-76.291701,"San Pedro De Uraba"
"Via Dos Bocas - La Marimba",8.563847,-76.142824,"Monteria"
"Via Dos Bocas - La Marimba",8.563456,-76.149476,"Monteria"
"Via Dos Bocas - La Marimba",8.561372,-76.158498,"Monteria"
"Via Dos Bocas - La Marimba",8.554273,-76.162515,"Monteria"
"Via Dos Bocas - La Marimba",8.54522,-76.161132,"Monteria"
"Via Dos Bocas - La Marimba",8.543918,-76.167849,"Monteria"
"Via Dos Bocas - La Marimba",8.537991,-76.174435,"Monteria"
"Via Dos Bocas - La Marimba",8.531022,-76.177859,"Monteria"
"Kilometro 1 La Marimba - Escuela Buena Vista",8.521188,-76.175422,"Monteria"
"Kilometro 2 La Marimba - Escuela Buena Vista",8.510963,-76.17483,"Monteria"
"Kilometro 3 La Marimba - Escuela Buena Vista",8.504255,-76.175818,"Monteria"
"Kilometro 4 La Marimba - Escuela Buena Vista",8.495464,-76.172525,"Monteria"
"Kilometro 5 La Marimba - Escuela Buena Vista",8.489211,-76.170682,"Monteria"
"Kilometro 6 La Marimba - Escuela Buena Vista",8.479017,-76.172394,"Monteria"
"Kilometro 7 La Marimba - Escuela Buena Vista",8.476151,-76.180461,"Monteria"
